datetime,A1,A2,A3,A4,A5,A6,A9,A10,Total_Load_kW,Active_Stations
2024-10-08 08:30:00,85.4,296.7,0.0,0.0,0.0,9.6,0.0,0.0,391.70000000000005,3
2024-10-08 08:45:00,0.0,231.1,100.3,0.0,0.0,9.6,0.0,0.0,341.0,3
2024-10-08 09:00:00,0.0,189.1,32.1,0.0,0.0,7.0,154.6,0.0,382.79999999999995,4
2024-10-08 09:15:00,0.0,253.4,17.8,0.0,0.0,6.2,154.6,0.0,432.0,4
2024-10-08 09:30:00,70.1,178.5,30.6,0.0,0.0,6.2,154.6,0.0,440.0,5
2024-10-08 09:45:00,22.9,171.2,33.1,0.0,0.0,9.3,33.1,0.0,269.6,5
2024-10-08 10:00:00,18.2,182.5,32.0,0.0,6.8,7.2,0.0,0.0,246.7,5
2024-10-08 10:15:00,1.2,239.3,39.0,0.0,6.8,3.1,0.0,0.0,289.40000000000003,5
2024-10-08 10:30:00,0.0,216.2,105.8,0.0,6.8,9.9,306.1,0.0,644.8,5
2024-10-08 10:45:00,136.7,287.9,62.2,0.0,6.8,9.9,459.4,0.0,962.8999999999999,6
2024-10-08 11:00:00,193.5,434.7,49.1,0.0,6.8,9.9,452.5,0.0,1146.5,6
2024-10-08 11:15:00,237.3,384.2,39.5,0.0,6.8,13.2,165.9,0.0,846.9,6
2024-10-08 11:30:00,170.0,464.6,92.5,0.0,6.8,13.2,174.6,0.0,921.7,6
2024-10-08 11:45:00,176.8,496.5,124.2,0.0,6.8,13.2,459.5,0.0,1277.0,6
2024-10-08 12:00:00,135.4,667.8,119.1,8.8,6.8,13.2,767.1,0.0,1718.1999999999998,7
2024-10-08 12:15:00,90.9,691.0,72.5,0.0,6.5,13.2,930.9,0.0,1805.0,6
2024-10-08 12:30:00,100.9,585.5,33.9,0.0,0.0,11.2,847.9,33.7,1613.1000000000001,6
2024-10-08 12:45:00,134.8,444.4,62.4,0.0,0.0,5.0,671.1,72.4,1390.1000000000001,6
2024-10-08 13:00:00,185.5,415.4,48.6,0.0,0.0,2.2,794.4,113.6,1559.6999999999998,6
2024-10-08 13:15:00,197.7,513.6,42.6,145.1,0.0,0.0,782.3,113.6,1794.8999999999999,6
2024-10-08 13:30:00,263.0,437.7,190.2,145.1,0.0,0.0,777.6,60.3,1873.8999999999999,6
2024-10-08 13:45:00,145.8,300.0,279.2,145.1,0.0,0.0,919.4,8.9,1798.4,6
2024-10-08 14:00:00,129.9,370.4,260.4,136.0,0.0,0.0,915.5,0.0,1812.1999999999998,5
2024-10-08 14:15:00,115.4,376.4,267.6,2.9,0.0,0.0,883.4,0.0,1645.6999999999998,5
2024-10-08 14:30:00,124.2,541.8,250.7,0.0,0.0,0.0,766.4,76.9,1760.0,5
2024-10-08 14:45:00,146.8,438.3,153.2,0.0,0.0,2.8,764.8,109.8,1615.6999999999998,6
2024-10-08 15:00:00,353.0,600.5,118.6,0.0,0.0,2.8,742.2,142.9,1960.0,6
2024-10-08 15:15:00,525.8,780.9,123.0,0.0,0.0,2.8,831.4,210.2,2474.0999999999995,6
2024-10-08 15:30:00,423.3,745.7,222.5,0.0,0.0,2.8,811.0,146.6,2351.9,6
2024-10-08 15:45:00,323.8,821.3,209.7,0.0,2.2,2.8,821.6,125.6,2307.0,7
2024-10-08 16:00:00,188.9,769.4,284.6,0.0,2.2,6.1,835.8,58.7,2145.7,7
2024-10-08 16:15:00,215.1,622.7,200.8,0.0,2.2,5.7,550.5,146.5,1743.5000000000002,7
2024-10-08 16:30:00,358.9,709.2,157.1,0.0,2.2,8.8,669.6,117.7,2023.4999999999998,7
2024-10-08 16:45:00,325.3,740.0,152.7,0.0,2.2,10.1,815.2,94.9,2140.4,7
2024-10-08 17:00:00,238.2,510.1,152.7,0.0,2.2,13.0,956.6,61.5,1934.3000000000002,7
2024-10-08 17:15:00,230.4,514.8,157.2,0.0,2.2,13.0,806.8,61.5,1785.8999999999999,7
2024-10-08 17:30:00,249.3,268.7,37.2,0.0,2.2,17.1,739.4,54.7,1368.6000000000001,7
2024-10-08 17:45:00,213.9,349.2,23.8,0.0,2.2,20.3,645.0,3.6,1258.0,7
2024-10-08 18:00:00,163.3,349.5,0.0,0.0,2.2,27.1,340.3,36.7,919.1000000000001,6
2024-10-08 18:15:00,214.3,357.3,0.0,0.0,2.2,41.8,112.5,36.7,764.8000000000001,6
2024-10-08 18:30:00,123.7,205.9,0.0,0.0,2.2,40.0,149.0,14.6,535.4,6
2024-10-08 18:45:00,33.9,252.2,74.8,0.0,2.2,40.5,268.6,0.0,672.2,6
2024-10-08 19:00:00,28.8,325.5,44.0,0.0,2.2,38.4,152.9,0.0,591.8,6
2024-10-08 19:15:00,0.0,254.9,87.3,0.0,2.2,37.0,107.9,0.0,489.29999999999995,5
2024-10-08 19:30:00,142.1,141.6,87.3,0.0,2.2,36.3,151.7,23.0,584.2,7
2024-10-08 19:45:00,124.5,257.4,76.2,30.9,2.2,29.7,301.0,16.2,838.1,8
2024-10-08 20:00:00,63.0,365.0,43.4,63.1,2.2,23.7,276.7,0.0,837.1000000000001,7
2024-10-08 20:15:00,133.1,480.5,82.6,130.3,2.2,23.1,128.2,0.0,980.0,7
2024-10-08 20:30:00,95.9,307.0,47.3,196.5,2.2,19.5,152.9,0.0,821.3000000000001,7
2024-10-08 20:45:00,127.7,334.9,74.8,195.3,2.2,25.6,306.3,0.0,1066.8000000000002,7
2024-10-08 21:00:00,202.3,437.6,67.2,318.5,5.8,25.6,261.3,0.0,1318.3,7
2024-10-08 21:15:00,205.4,573.5,19.9,318.5,2.2,32.4,256.4,0.0,1408.3000000000002,7
2024-10-08 21:30:00,191.1,460.0,45.2,718.1,2.2,39.3,305.5,64.3,1825.7,8
2024-10-08 21:45:00,154.1,627.5,62.4,2011.8,2.2,39.3,430.8,64.3,3392.4000000000005,8
2024-10-08 22:00:00,525.9,1562.0,2179.7,6861.8,33.3,46.0,246.4,51.4,11506.5,8
2024-10-08 22:15:00,598.7,1776.6,2262.0,7260.9,38.4,46.0,447.2,11.1,12440.900000000001,8
2024-10-08 22:30:00,568.4,1846.5,2318.3,7253.9,38.4,46.0,461.0,0.0,12532.5,7
2024-10-08 22:45:00,386.6,1755.4,2977.9,7235.5,38.4,46.0,557.9,0.0,12997.699999999999,7
2024-10-08 23:00:00,349.1,1303.8,2741.7,6755.3,38.4,46.0,410.7,16.0,11661.000000000002,8
2024-10-08 23:15:00,271.1,1114.5,2209.4,6032.0,38.4,49.4,566.5,16.0,10297.3,8
2024-10-08 23:30:00,237.4,1130.6,2492.8,4985.6,57.0,49.4,585.3,16.0,9554.1,8
2024-10-08 23:45:00,174.8,698.9,1161.1,2767.4,50.0,19.7,285.4,0.5,5157.799999999999,8
2024-10-09 00:00:00,341.4,1684.1,2956.7,5035.4,53.9,52.3,536.2,0.0,10659.999999999998,7
2024-10-09 00:15:00,322.0,1777.3,2954.1,4663.5,50.4,52.3,606.7,0.0,10426.3,7
2024-10-09 00:30:00,243.5,1597.6,3075.8,4713.1,50.4,49.9,545.5,0.0,10275.8,7
2024-10-09 00:45:00,161.2,1540.2,2931.7,5293.9,41.6,44.8,616.8,0.0,10630.199999999999,7
2024-10-09 01:00:00,195.7,1417.4,2539.9,6203.3,30.6,40.6,479.8,0.0,10907.3,7
2024-10-09 01:15:00,235.0,1122.8,2260.9,5890.7,26.0,36.4,639.7,0.0,10211.5,7
2024-10-09 01:30:00,364.8,1109.5,1888.6,5381.9,26.0,30.7,502.1,0.0,9303.6,7
2024-10-09 01:45:00,272.0,925.9,1514.3,4458.5,26.0,28.9,615.4,0.0,7840.999999999999,7
2024-10-09 02:00:00,122.6,700.0,1038.6,3503.1,26.0,22.6,542.8,0.0,5955.7,7
2024-10-09 02:15:00,76.8,524.5,644.7,2649.0,26.0,17.2,622.3,0.0,4560.5,7
2024-10-09 02:30:00,119.4,473.7,414.1,1993.2,26.0,17.2,766.2,0.0,3809.8,7
2024-10-09 02:45:00,106.7,474.0,189.0,1327.7,26.0,17.2,912.4,32.6,3085.6,8
2024-10-09 03:00:00,106.7,571.7,111.2,497.2,26.0,17.2,801.5,32.6,2164.1,8
2024-10-09 03:15:00,209.1,531.9,80.3,227.4,44.9,17.2,624.6,32.6,1768.0,8
2024-10-09 03:30:00,124.1,370.0,88.7,123.6,44.9,17.2,741.8,32.6,1542.9,8
2024-10-09 03:45:00,179.8,238.4,65.5,91.8,44.9,17.2,772.6,21.2,1431.4,8
2024-10-09 04:00:00,153.9,352.5,135.6,16.9,44.1,15.3,939.9,0.0,1658.1999999999998,7
2024-10-09 04:15:00,105.0,353.0,132.9,0.0,38.5,13.2,791.0,0.0,1433.6,6
2024-10-09 04:30:00,42.1,409.0,109.2,0.0,37.5,11.4,807.6,0.0,1416.8000000000002,6
2024-10-09 04:45:00,87.1,393.6,51.1,0.0,33.1,6.4,661.6,0.0,1232.9,6
2024-10-09 05:00:00,34.1,368.1,158.9,0.0,33.1,5.6,774.5,0.0,1374.3000000000002,6
2024-10-09 05:15:00,118.1,348.9,191.0,0.0,33.1,3.4,832.0,0.0,1526.5,6
2024-10-09 05:30:00,172.7,320.6,111.6,0.0,33.1,3.4,954.4,39.0,1634.8,7
2024-10-09 05:45:00,161.8,130.2,43.2,0.0,24.4,5.1,675.5,39.0,1079.2,7
2024-10-09 06:00:00,153.6,118.3,37.0,0.0,7.3,3.3,636.4,23.5,979.4,7
2024-10-09 06:15:00,120.2,163.2,37.0,0.0,7.3,1.8,458.1,0.0,787.6,6
2024-10-09 06:30:00,96.2,180.3,32.3,0.0,6.2,0.0,421.0,0.0,736.0,5
2024-10-09 06:45:00,99.3,311.0,21.3,0.0,2.2,0.0,378.8,0.0,812.6,5
2024-10-09 07:00:00,64.8,395.4,9.5,0.0,2.2,0.0,456.4,0.0,928.3,5
2024-10-09 07:15:00,75.7,325.0,0.0,0.0,2.2,0.0,333.3,0.0,736.2,4
2024-10-09 07:30:00,15.7,237.3,0.0,0.0,2.2,0.0,261.8,0.0,517.0,4
2024-10-09 07:45:00,85.4,137.2,0.0,0.0,2.2,0.0,305.3,0.0,530.1,4
2024-10-09 08:00:00,53.8,74.5,0.0,0.0,2.2,6.9,594.4,0.0,731.8,5
2024-10-09 08:15:00,0.0,113.5,0.0,0.0,2.2,6.9,747.9,0.0,870.5,4
2024-10-09 08:30:00,61.0,133.6,0.0,0.0,2.2,9.5,886.5,0.0,1092.8,5
2024-10-09 08:45:00,32.6,250.9,10.1,0.0,2.2,9.5,848.7,0.0,1154.0,6
2024-10-09 09:00:00,79.5,326.7,9.5,0.0,2.2,9.5,773.8,0.0,1201.1999999999998,6
2024-10-09 09:15:00,32.1,342.0,0.0,0.0,2.2,9.5,682.3,0.0,1068.1,5
2024-10-09 09:30:00,29.2,309.7,0.0,0.0,17.5,16.3,332.2,0.0,704.9,5
2024-10-09 09:45:00,29.2,361.5,0.0,0.0,16.5,16.3,354.0,0.0,777.5,5
2024-10-09 10:00:00,76.8,233.1,34.0,0.0,16.5,23.1,458.1,0.0,841.6,6
2024-10-09 10:15:00,51.6,138.5,34.0,0.0,16.5,27.2,300.4,0.0,568.2,6
2024-10-09 10:30:00,51.6,137.8,72.4,0.0,24.4,23.6,67.1,0.0,376.9,6
2024-10-09 10:45:00,109.3,258.2,38.9,0.0,16.3,20.3,304.5,0.0,747.5,6
2024-10-09 11:00:00,45.1,274.7,11.3,0.0,3.8,20.3,380.1,12.4,747.7,7
2024-10-09 11:15:00,161.4,354.4,23.0,0.0,10.8,20.3,472.9,0.0,1042.7999999999997,6
2024-10-09 11:30:00,181.0,341.0,60.1,0.0,0.0,20.3,456.4,0.0,1058.8,5
2024-10-09 11:45:00,115.3,324.3,94.8,0.0,0.0,20.3,491.8,8.0,1054.5,6
2024-10-09 12:00:00,104.8,389.3,85.4,0.0,0.0,20.3,389.2,10.8,999.8,6
2024-10-09 12:15:00,84.2,393.4,107.6,130.8,0.0,13.7,383.5,2.8,1116.0,7
2024-10-09 12:30:00,93.3,410.3,85.6,130.8,0.0,13.4,548.1,0.0,1281.5,6
2024-10-09 12:45:00,181.6,369.9,63.2,130.8,0.0,16.7,417.6,0.0,1179.8000000000002,6
2024-10-09 13:00:00,115.6,255.0,34.7,130.8,0.0,15.5,391.0,4.8,947.4,7
2024-10-09 13:15:00,131.5,390.7,34.7,56.5,0.0,9.8,610.2,13.2,1246.6000000000001,7
2024-10-09 13:30:00,115.2,322.2,17.2,0.0,0.0,16.9,845.0,20.4,1336.9,6
2024-10-09 13:45:00,176.8,439.5,19.8,0.0,0.0,16.9,686.9,0.0,1339.8999999999999,5
2024-10-09 14:00:00,213.0,461.1,35.9,0.0,0.0,16.9,415.0,0.0,1141.9,5
2024-10-09 14:15:00,162.0,459.8,65.4,0.0,0.0,16.9,407.1,0.0,1111.1999999999998,5
2024-10-09 14:30:00,200.4,418.3,65.4,0.0,0.0,16.9,451.3,30.0,1182.3,6
2024-10-09 14:45:00,158.6,555.1,160.8,0.0,0.0,16.9,447.0,43.2,1381.6000000000001,6
2024-10-09 15:00:00,360.1,596.7,160.1,0.0,2.1,16.9,591.0,81.3,1808.2,7
2024-10-09 15:15:00,488.7,677.1,139.7,0.0,2.1,14.6,765.8,65.2,2153.2,7
2024-10-09 15:30:00,400.7,778.1,110.4,0.0,2.1,13.6,934.7,2.0,2241.6,7
2024-10-09 15:45:00,458.7,837.9,99.2,0.0,2.1,20.6,891.1,0.0,2309.6,6
2024-10-09 16:00:00,373.4,815.5,188.8,0.0,2.1,23.9,733.0,0.0,2136.7,6
2024-10-09 16:15:00,312.2,1067.4,192.3,0.0,2.1,23.9,688.4,0.0,2286.3,6
2024-10-09 16:30:00,290.8,917.3,206.0,0.0,2.1,27.2,747.1,27.4,2217.9,7
2024-10-09 16:45:00,163.5,812.5,129.5,0.0,2.1,27.2,648.1,126.1,1909.0,7
2024-10-09 17:00:00,291.8,361.5,111.6,0.0,2.1,21.2,512.1,126.1,1426.4,7
2024-10-09 17:15:00,282.0,223.7,109.7,0.0,2.1,30.7,510.7,164.2,1323.1000000000001,7
2024-10-09 17:30:00,296.2,397.8,80.2,0.0,0.5,36.4,425.9,80.1,1317.1,7
2024-10-09 17:45:00,119.4,360.4,52.6,0.0,0.0,46.0,590.6,39.9,1208.9,6
2024-10-09 18:00:00,198.9,316.6,26.0,0.0,0.0,56.8,575.0,8.2,1181.5,6
2024-10-09 18:15:00,178.3,418.4,32.9,0.0,0.0,55.2,372.4,0.0,1057.2,5
2024-10-09 18:30:00,39.6,526.5,0.0,0.0,0.0,52.8,113.6,65.3,797.8,5
2024-10-09 18:45:00,39.6,382.6,44.0,0.0,0.0,51.5,152.6,65.3,735.6,6
2024-10-09 19:00:00,56.7,184.3,87.5,0.0,0.0,43.5,455.7,22.6,850.3000000000001,6
2024-10-09 19:15:00,105.3,250.4,115.5,0.0,0.0,49.3,760.3,0.0,1280.8,5
2024-10-09 19:30:00,74.3,233.8,115.5,0.0,0.0,48.7,476.2,0.0,948.5,5
2024-10-09 19:45:00,47.6,242.2,98.0,0.0,0.0,45.5,92.8,0.0,526.1,5
2024-10-09 20:00:00,134.5,216.7,71.4,0.0,0.0,45.4,0.0,0.0,468.0,4
2024-10-09 20:15:00,141.4,280.0,38.8,93.5,0.0,45.9,0.0,0.0,599.6,5
2024-10-09 20:30:00,136.1,383.9,12.9,124.9,0.0,44.3,0.0,0.0,702.0999999999999,5
2024-10-09 20:45:00,64.9,368.7,0.0,109.9,0.0,41.5,0.0,0.0,585.0,4
2024-10-09 21:00:00,89.9,424.6,27.0,126.7,0.0,39.4,0.0,0.0,707.6,5
2024-10-09 21:15:00,128.6,296.5,27.0,262.0,0.0,33.7,304.6,0.0,1052.4,6
2024-10-09 21:30:00,219.6,229.7,63.2,491.1,0.0,31.2,304.6,0.0,1339.4,6
2024-10-09 21:45:00,310.2,366.6,185.0,1152.4,0.0,33.0,392.3,30.2,2469.7,7
2024-10-09 22:00:00,638.7,1038.3,2371.6,7317.1,30.5,56.4,154.3,30.2,11637.1,8
2024-10-09 22:15:00,809.5,1356.0,2342.2,7437.0,30.5,55.2,273.1,7.3,12310.800000000001,8
2024-10-09 22:30:00,793.3,1511.4,2396.4,7497.1,30.5,50.1,289.3,42.5,12610.6,8
2024-10-09 22:45:00,809.9,1705.3,2500.1,7338.0,27.8,43.1,308.9,18.7,12751.8,8
2024-10-09 23:00:00,493.5,1343.2,2538.6,7084.6,13.0,40.3,614.5,28.1,12155.800000000001,8
2024-10-09 23:15:00,217.3,1314.0,2574.6,6206.6,13.0,39.4,648.1,41.8,11054.8,8
2024-10-09 23:30:00,173.9,1550.5,2452.4,5005.7,19.7,36.8,730.5,41.8,10011.3,8
2024-10-09 23:45:00,83.7,849.9,1337.9,2490.3,12.6,27.2,267.3,23.2,5092.1,8
2024-10-10 00:00:00,289.3,2038.3,3010.6,4706.7,19.7,36.8,721.6,35.0,10858.0,8
2024-10-10 00:15:00,502.6,2026.2,2774.6,5087.2,19.7,36.3,801.7,28.1,11276.4,8
2024-10-10 00:30:00,462.3,2263.3,2882.1,5821.9,19.7,33.3,667.0,51.8,12201.4,8
2024-10-10 00:45:00,406.9,2087.3,2776.5,6176.0,19.7,33.3,799.8,31.0,12330.5,8
2024-10-10 01:00:00,262.2,1806.4,2469.9,6393.8,19.7,33.3,787.2,26.6,11799.1,8
2024-10-10 01:15:00,158.1,1491.6,2176.0,6090.7,19.7,33.3,971.7,26.6,10967.7,8
2024-10-10 01:30:00,247.9,1303.3,1743.8,5511.4,19.7,33.3,944.0,52.4,9855.8,8
2024-10-10 01:45:00,214.1,1038.0,1309.1,4540.0,19.7,33.3,741.2,36.3,7931.7,8
2024-10-10 02:00:00,307.1,750.6,1031.1,3476.3,19.7,33.0,767.2,112.1,6497.1,8
2024-10-10 02:15:00,329.3,689.2,622.9,2286.4,19.7,26.2,804.2,112.1,4890.0,8
2024-10-10 02:30:00,250.3,575.3,240.8,1449.7,14.7,25.3,770.2,79.9,3406.2000000000003,8
2024-10-10 02:45:00,274.6,643.2,102.0,769.9,13.5,19.4,722.6,30.0,2575.2000000000003,8
2024-10-10 03:00:00,285.5,625.4,25.0,377.0,13.5,14.6,710.2,18.6,2069.7999999999997,8
2024-10-10 03:15:00,205.3,544.6,25.0,229.3,13.5,11.2,714.9,18.6,1762.4,8
2024-10-10 03:30:00,112.5,480.8,25.0,72.6,13.5,11.2,913.3,18.6,1647.5,8
2024-10-10 03:45:00,107.2,525.7,74.7,38.1,13.5,11.2,1018.7,18.6,1807.7000000000003,8
2024-10-10 04:00:00,131.1,443.7,74.1,0.0,13.5,11.2,640.4,8.8,1322.8,7
2024-10-10 04:15:00,80.7,464.9,117.2,0.0,13.5,6.2,678.1,44.4,1405.0000000000002,7
2024-10-10 04:30:00,155.1,333.6,88.3,0.0,13.5,4.1,687.4,44.4,1326.4,7
2024-10-10 04:45:00,133.1,285.8,83.3,0.0,13.5,4.1,685.5,44.4,1249.7000000000003,7
2024-10-10 05:00:00,235.0,285.5,47.0,0.0,13.5,4.1,610.9,76.0,1272.0,7
2024-10-10 05:15:00,168.9,170.6,209.2,0.0,13.5,4.1,536.1,39.2,1141.6000000000001,7
2024-10-10 05:30:00,285.8,223.5,133.7,0.0,13.5,4.1,316.4,39.2,1016.2,7
2024-10-10 05:45:00,297.5,248.1,16.7,0.0,28.0,1.8,507.2,34.3,1133.6,7
2024-10-10 06:00:00,219.4,175.2,76.9,0.0,16.2,1.1,462.9,0.0,951.7,6
2024-10-10 06:15:00,90.5,231.2,62.9,0.0,16.2,4.7,468.7,23.8,897.9999999999999,7
2024-10-10 06:30:00,88.6,196.0,33.2,0.0,16.2,4.7,245.0,23.8,607.5,7
2024-10-10 06:45:00,71.0,276.5,31.7,0.0,16.2,11.6,295.4,4.4,706.8,7
2024-10-10 07:00:00,81.1,266.7,53.0,0.0,16.2,11.4,187.9,0.0,616.3,6
2024-10-10 07:15:00,75.9,372.4,78.8,0.0,16.2,10.8,153.8,0.0,707.8999999999999,6
2024-10-10 07:30:00,158.7,448.5,34.4,0.0,16.2,9.8,86.8,0.0,754.4,6
2024-10-10 07:45:00,123.0,369.9,20.0,0.0,16.2,9.8,0.0,0.0,538.9,5
2024-10-10 08:00:00,155.0,271.7,0.0,0.0,31.6,9.8,0.0,0.0,468.1,4
2024-10-10 08:15:00,151.4,194.7,0.0,0.0,31.6,9.8,154.6,0.0,542.1,5
2024-10-10 08:30:00,144.6,232.7,0.0,0.0,27.4,9.8,307.1,0.0,721.5999999999999,5
2024-10-10 08:45:00,43.3,293.7,0.0,0.0,15.3,9.8,375.4,0.0,737.5,5
2024-10-10 09:00:00,0.0,224.8,0.0,0.0,15.3,9.8,411.7,0.0,661.6,4
2024-10-10 09:15:00,25.9,269.3,0.0,0.0,15.3,7.7,284.5,0.0,602.7,5
2024-10-10 09:30:00,95.0,264.7,0.0,0.0,15.3,7.3,131.6,36.4,550.3,6
2024-10-10 09:45:00,95.0,236.4,30.0,0.0,15.3,7.3,0.0,0.0,384.0,5
2024-10-10 10:00:00,95.0,247.9,30.0,0.0,15.3,7.0,0.0,0.0,395.2,5
2024-10-10 10:15:00,65.3,207.4,30.0,0.0,15.3,0.4,307.1,0.0,625.5,6
2024-10-10 10:30:00,55.5,163.0,30.0,0.0,12.9,0.4,460.5,0.0,722.3,6
2024-10-10 10:45:00,40.9,153.0,30.0,73.2,0.0,3.6,776.5,0.0,1077.2,6
2024-10-10 11:00:00,111.3,224.9,37.4,73.2,0.0,3.6,842.8,0.0,1293.1999999999998,6
2024-10-10 11:15:00,76.8,340.5,0.0,73.2,0.0,3.6,907.8,0.0,1401.9,5
2024-10-10 11:30:00,121.2,498.8,63.6,73.2,0.0,3.6,941.8,0.0,1702.2,6
2024-10-10 11:45:00,157.1,644.0,63.6,27.6,0.0,3.6,928.2,0.0,1824.1000000000001,6
2024-10-10 12:00:00,142.7,633.6,101.1,0.0,0.0,3.6,706.1,29.5,1616.6,6
2024-10-10 12:15:00,129.0,588.1,74.0,0.0,0.0,3.6,521.3,29.5,1345.5,6
2024-10-10 12:30:00,172.0,526.0,140.5,0.0,0.0,3.6,608.3,29.5,1479.9,6
2024-10-10 12:45:00,139.2,243.9,102.7,0.0,0.0,3.6,792.0,16.3,1297.7,6
2024-10-10 13:00:00,296.7,276.7,189.6,144.3,0.0,3.6,993.7,0.0,1904.6,6
2024-10-10 13:15:00,147.9,256.8,136.6,144.3,0.0,3.6,781.8,25.2,1496.2,7
2024-10-10 13:30:00,128.3,362.6,168.9,118.9,0.0,3.6,832.2,8.0,1622.5,7
2024-10-10 13:45:00,151.4,453.9,88.2,141.4,0.0,3.6,769.7,20.7,1628.9,7
2024-10-10 14:00:00,145.5,424.7,72.5,141.4,0.0,3.6,933.3,52.8,1773.8,7
2024-10-10 14:15:00,54.8,416.9,2.8,74.0,0.0,1.5,872.2,39.4,1461.6000000000001,7
2024-10-10 14:30:00,197.5,360.5,20.2,0.0,0.0,0.4,802.0,14.7,1395.3,6
2024-10-10 14:45:00,248.7,459.7,62.4,0.0,0.0,7.2,803.4,0.0,1581.4,5
2024-10-10 15:00:00,191.0,745.9,62.4,0.0,2.5,7.2,904.6,0.0,1913.6,6
2024-10-10 15:15:00,187.3,886.6,62.4,0.0,2.5,7.2,737.5,0.0,1883.5000000000002,6
2024-10-10 15:30:00,386.1,962.3,126.2,0.0,2.5,7.2,767.0,0.0,2251.3,6
2024-10-10 15:45:00,486.0,761.9,136.1,0.0,2.5,7.2,792.9,104.7,2291.2999999999997,7
2024-10-10 16:00:00,438.4,585.5,194.0,0.0,2.5,20.7,647.1,201.8,2090.0000000000005,7
2024-10-10 16:15:00,320.8,539.3,208.6,0.0,2.5,20.7,642.4,166.8,1901.0999999999997,7
2024-10-10 16:30:00,402.4,566.0,99.6,0.0,2.5,26.3,788.9,93.2,1978.8999999999999,7
2024-10-10 16:45:00,505.1,575.8,102.4,0.0,2.5,33.8,884.1,11.5,2115.2000000000003,7
2024-10-10 17:00:00,332.2,461.6,124.5,0.0,2.5,34.3,749.3,0.0,1704.3999999999999,6
2024-10-10 17:15:00,293.0,434.5,74.1,0.0,2.5,40.9,495.7,0.0,1340.7,6
2024-10-10 17:30:00,221.9,502.6,21.8,0.0,1.8,47.8,308.0,0.0,1103.8999999999999,6
2024-10-10 17:45:00,157.5,412.8,4.6,0.0,0.0,54.7,104.8,29.1,763.5,6
2024-10-10 18:00:00,86.4,398.0,145.3,0.0,0.0,64.8,0.0,33.9,728.4,5
2024-10-10 18:15:00,135.5,349.5,46.3,0.0,0.0,65.9,0.0,25.9,623.0999999999999,5
2024-10-10 18:30:00,168.9,205.5,0.0,0.0,0.0,63.9,0.0,8.2,446.49999999999994,4
2024-10-10 18:45:00,104.7,287.8,44.0,0.0,0.0,62.5,0.0,5.2,504.2,5
2024-10-10 19:00:00,129.9,196.5,44.0,0.0,0.0,62.7,151.3,0.0,584.4,5
2024-10-10 19:15:00,84.7,254.9,94.4,0.0,0.0,58.2,151.3,0.0,643.5,5
2024-10-10 19:30:00,68.2,231.0,140.9,0.0,0.0,58.6,380.8,0.0,879.5,5
2024-10-10 19:45:00,168.8,119.8,122.7,0.0,0.0,50.2,610.5,0.0,1072.0,5
2024-10-10 20:00:00,165.0,181.2,70.3,0.0,0.0,47.3,643.7,0.0,1107.5,5
2024-10-10 20:15:00,96.9,133.2,140.5,0.0,0.0,48.6,511.3,112.0,1042.5,6
2024-10-10 20:30:00,137.3,199.2,140.5,0.0,0.0,53.5,216.2,80.4,827.1,6
2024-10-10 20:45:00,182.5,150.7,116.9,41.1,0.0,48.9,89.3,0.0,629.4,6
2024-10-10 21:00:00,256.5,273.5,148.7,128.2,0.0,48.7,152.3,0.0,1007.9000000000001,6
2024-10-10 21:15:00,325.4,281.7,127.7,128.2,0.0,48.7,152.3,0.0,1064.0,6
2024-10-10 21:30:00,273.3,230.5,80.0,179.6,0.0,46.2,77.3,40.7,927.6,7
2024-10-10 21:45:00,447.7,340.4,72.1,1037.6,0.0,50.4,0.0,32.1,1980.2999999999997,6
2024-10-10 22:00:00,869.2,920.8,2097.8,7222.7,23.8,74.1,152.0,37.9,11398.3,8
2024-10-10 22:15:00,767.1,1121.2,2371.7,7426.8,23.8,72.2,303.7,110.8,12197.3,8
2024-10-10 22:30:00,535.4,1349.2,2543.1,7575.3,23.8,67.3,439.0,164.9,12697.999999999998,8
2024-10-10 22:45:00,564.1,1407.0,2910.0,7446.1,23.8,67.3,408.3,204.5,13031.099999999999,8
2024-10-10 23:00:00,429.0,1386.4,2724.5,7349.9,23.8,73.8,415.5,170.0,12572.899999999998,8
2024-10-10 23:15:00,335.8,1575.4,2503.0,6726.9,21.5,50.9,585.4,170.2,11969.099999999999,8
2024-10-10 23:30:00,467.4,1656.2,2641.3,5440.0,5.2,45.6,731.9,82.2,11069.800000000001,8
2024-10-10 23:45:00,324.6,918.3,1376.4,3067.6,5.0,31.0,347.5,22.5,6092.9,8
2024-10-11 00:00:00,532.8,1851.3,2861.7,5984.0,5.2,44.7,854.3,30.3,12164.3,8
2024-10-11 00:15:00,442.8,1839.6,2844.1,6105.0,5.2,41.5,904.1,30.3,12212.6,8
2024-10-11 00:30:00,409.6,1722.9,2717.9,5846.3,5.2,33.2,833.1,60.8,11629.000000000002,8
2024-10-11 00:45:00,402.4,1695.0,2629.6,6020.5,10.8,25.3,920.3,46.6,11750.499999999998,8
2024-10-11 01:00:00,356.5,1695.8,2535.4,6186.4,10.8,25.3,745.8,46.6,11602.599999999999,8
2024-10-11 01:15:00,355.9,1512.3,2195.5,5733.0,10.8,24.9,726.4,46.6,10605.4,8
2024-10-11 01:30:00,328.0,1242.0,1758.2,4851.9,10.8,24.1,684.8,9.4,8909.199999999999,8
